Aéroports de Montréal,2016,National,Canada,0,,Overall,Part-Time,7,2,5,,,,,,,2,,2,7,2,5,,,,,,,2,,2
Aéroports de Montréal,2016,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,7,2,5,,,,,,,2,,2
Aéroports de Montréal,2016,Provincial,Québec,0,,Overall,Full-Time,34,26,8,,,,2,2,,7,6,1,33,25,8,,,,1,1,,6,5,1
Aéroports de Montréal,2016,Provincial,Québec,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,8,6,2,,,,,,,2,2,
Aéroports de Montréal,2016,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Aéroports de Montréal,2016,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,10,8,2,,,,,,,2,1,1
Aéroports de Montréal,2016,Provincial,Québec,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2016,Provincial,Québec,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
Aéroports de Montréal,2016,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroports de Montréal,2016,Provincial,Québec,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,2,,,,,1,1,,2,2,
Aéroports de Montréal,2016,Provincial,Québec,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aéroports de Montréal,2016,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
Aéroports de Montréal,2016,Provincial,Québec,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2016,Provincial,Québec,0,,Overall,Part-Time,7,2,5,,,,,,,2,,2,7,2,5,,,,,,,2,,2
Aéroports de Montréal,2016,Provincial,Québec,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,7,2,5,,,,,,,2,,2
Aevitas Inc.,2016,National,Canada,0,,Overall,Full-Time,8,7,1,,,,,,,1,,1,8,7,1,,,,,,,1,,1
Aevitas Inc.,2016,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aevitas Inc.,2016,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aevitas Inc.,2016,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aevitas Inc.,2016,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,1,,1
Aevitas Inc.,2016,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
Aevitas Inc.,2016,Provincial,Ontario,0,,Overall,Full-Time,6,5,1,,,,,,,1,,1,6,5,1,,,,,,,1,,1
Aevitas Inc.,2016,Provincial,Ontario,0,,Professionals,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aevitas Inc.,2016,Provincial,Ontario,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aevitas Inc.,2016,Provincial,Ontario,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,1,,1
Aevitas Inc.,2016,Provincial,Ontario,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2016,National,Canada,0,,Overall,Full-Time,6,2,4,,,,,,,,,,6,2,4,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2016,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2016,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2016,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,4,2,2,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2016,Provincial,Ontario,0,,Overall,Full-Time,6,2,4,,,,,,,,,,6,2,4,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2016,Provincial,Ontario,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2016,Provincial,Ontario,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2016,Provincial,Ontario,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,4,2,2,,,,,,,,,
Air Canada,2016,National,Canada,4811,Scheduled Air Transportation,Overall,Full-Time,240,136,104,2,,2,1,,1,46,23,23,239,136,103,2,,2,1,,1,46,23,23
Air Canada,2016,National,Canada,4811,Scheduled Air Transportation,Senior Managers,Full-Time,,,,,,,,,,,,,27,25,2,,,,,,,4,4,
Air Canada,2016,National,Canada,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,,,,,,,,,,,,,167,86,81,1,,1,1,,1,35,13,22
Air Canada,2016,National,Canada,4811,Scheduled Air Transportation,Professionals,Full-Time,,,,,,,,,,,,,8,3,5,1,,1,,,,1,,1
Air Canada,2016,National,Canada,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,17,14,3,,,,,,,2,2,
Air Canada,2016,National,Canada,4811,Scheduled Air Transportation,Supervisors,Full-Time,,,,,,,,,,,,,9,7,2,,,,,,,4,4,
Air Canada,2016,National,Canada,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Air Canada,2016,National,Canada,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,8,,8,,,,,,,,,
Air Canada,2016,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Air Canada,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Overall,Full-Time,107,59,48,,,,1,,1,27,13,14,106,59,47,,,,1,,1,27,13,14
Air Canada,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Senior Managers,Full-Time,,,,,,,,,,,,,11,10,1,,,,,,,2,2,
Air Canada,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,,,,,,,,,,,,,71,33,38,,,,1,,1,22,8,14
Air Canada,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,17,14,3,,,,,,,2,2,
Air Canada,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,1,1,
